comment_text,sentiment_label,sentiment,confidence_score,url,post_url
"Từ đời 26 thì premium và cross cũng giống nhau, chỉ khác body thôi mà chênh 40 triệu, cá nhân mình không thích cross vì nhìn giống pêđê 😂🤣🤣",TRUNG TÍNH,NEU,0.7476,https://www.facebook.com/groups/xpandervietnamclub/posts/4081424262079950?locale=en_US,https://www.facebook.com/groups/xpandervietnamclub/posts/4081424262079950?locale=en_US
Chấm em cũng như bác xin tham khảo ae ạ 😀😀,TÍCH CỰC,POS,0.9925,https://www.facebook.com/groups/192806336077033/posts/1294165735941082?locale=en_US,https://www.facebook.com/groups/192806336077033/posts/1294165735941082?locale=en_US
Việt Nam nhiều chuột. Bỏ trống chuột không dám làm tổ cắn dây. Hic,TIÊU CỰC,NEG,0.9506,https://www.facebook.com/groups/congdongxexanhtoyota/posts/3956568344635145?locale=en_US,https://www.facebook.com/groups/congdongxexanhtoyota/posts/3956568344635145?locale=en_US
Başka bir tarifte muz katılıyor ama sonra kararıyor dikkat edin,TRUNG TÍNH,NEU,0.8032,https://www.facebook.com/nefisyemektarifleri/videos/%C3%A7ikolatal%C4%B1-kedi-dilli-ka%C5%9F%C4%B1k-tatl%C4%B1s%C4%B1-tarifi/9873625552724905?locale=en_US,https://www.facebook.com/nefisyemektarifleri/videos/%C3%A7ikolatal%C4%B1-kedi-dilli-ka%C5%9F%C4%B1k-tatl%C4%B1s%C4%B1-tarifi/9873625552724905?locale=en_US
"2 năm rồi vẫn quá ổn, kích bình 3 lần rồi đây bác, thấy bền là ok",TÍCH CỰC,POS,0.9926,https://www.facebook.com/groups/vinfastvf5plus3mien/posts/1755845022353556?locale=en_US,https://www.facebook.com/groups/vinfastvf5plus3mien/posts/1755845022353556?locale=en_US
"Mitsubishi Xpander là cầu nối gắn kết giữa gia đình mình cùng bạn bè trong mỗi chuyến đi.
Sau 5 năm gắn bó cùng Mitsubishi Xpander gia đình mình đã có nhiều trải nghiệm thú vị trong cuộc sống và đi tới đâu cũng có thêm rất nhiều người bạn cùng chung đam mê Duc Nguyen Cat Tom 
#VữngTiếnMỗiHànhTrình
#StarCamp",TÍCH CỰC,POS,0.9926,https://www.facebook.com/MitsubishiMotorsVietnam/posts/minigame-khoe-ch%E1%BA%A5t-phi%C3%AAu-l%C6%B0u-rinh-qu%C3%A0-%C4%91%E1%BB%99c-nh%E1%BA%A5ttinh-th%E1%BA%A7n-star-camp-kh%C3%B4ng-ch%E1%BB%89-d%E1%BB%ABng/1387926793368086?locale=en_US,https://www.facebook.com/MitsubishiMotorsVietnam/posts/minigame-khoe-ch%E1%BA%A5t-phi%C3%AAu-l%C6%B0u-rinh-qu%C3%A0-%C4%91%E1%BB%99c-nh%E1%BA%A5ttinh-th%E1%BA%A7n-star-camp-kh%C3%B4ng-ch%E1%BB%89-d%E1%BB%ABng/1387926793368086?locale=en_US
"Đang tính múc , nên cũng hóng người sử dụng chia sẻ thật tâm ❤️❤️",TÍCH CỰC,POS,0.9846,https://www.facebook.com/groups/1927097800974773/posts/2833410440343500?locale=en_US,https://www.facebook.com/groups/1927097800974773/posts/2833410440343500?locale=en_US
Sao họ không thiết kế 1 xe thành 2 cục pin sạc cho nhau luôn hết pin này nhảy sang sạc pin kia,TIÊU CỰC,NEG,0.9868,https://www.facebook.com/Autodaily/videos/ch%E1%BA%A1y-%C4%91%C6%B0%E1%BB%9Dng-%C4%91%C3%A8o-d%E1%BB%91c-m%E1%BB%9Bi-th%E1%BA%A5y-honda-cr-v-ehev-rs-th%E1%BB%B1c-s%E1%BB%B1-kh%C3%A1c-bi%E1%BB%87tautodaily-honda-/865843056506071?locale=en_US,https://www.facebook.com/Autodaily/videos/ch%E1%BA%A1y-%C4%91%C6%B0%E1%BB%9Dng-%C4%91%C3%A8o-d%E1%BB%91c-m%E1%BB%9Bi-th%E1%BA%A5y-honda-cr-v-ehev-rs-th%E1%BB%B1c-s%E1%BB%B1-kh%C3%A1c-bi%E1%BB%87tautodaily-honda-/865843056506071?locale=en_US
Có mã lỗi ko bạn,TIÊU CỰC,NEG,0.8288,https://www.facebook.com/groups/346784219057497/posts/2687504664985429?locale=en_US,https://www.facebook.com/groups/346784219057497/posts/2687504664985429?locale=en_US
"Mấy con tầm tiền này như nhau cả thôi,đc này mất kia,XL7,veloz và xpander...",TIÊU CỰC,NEG,0.9853,https://www.facebook.com/otosaigon/posts/nhi%E1%BB%81u-anh-em-v%E1%BA%ABn-ng%E1%BA%A1i-m%C3%A1y-15-c%E1%BB%A7a-veloz-y%E1%BA%BFu-nh%C6%B0ng-th%E1%BB%B1c-t%E1%BA%BF-s%E1%BB%AD-d%E1%BB%A5ng-l%E1%BA%A1i-mang-%C4%91%E1%BA%BFn-c%C3%A1/981843600844899?locale=en_US,https://www.facebook.com/otosaigon/posts/nhi%E1%BB%81u-anh-em-v%E1%BA%ABn-ng%E1%BA%A1i-m%C3%A1y-15-c%E1%BB%A7a-veloz-y%E1%BA%BFu-nh%C6%B0ng-th%E1%BB%B1c-t%E1%BA%BF-s%E1%BB%AD-d%E1%BB%A5ng-l%E1%BA%A1i-mang-%C4%91%E1%BA%BFn-c%C3%A1/981843600844899?locale=en_US
"Mé nó đi còn ồn hơn vios nữa, đang đi vios mà ngồi con này thấy mệt hơn. Xe mỏng như lá lúa",TIÊU CỰC,NEG,0.986,https://www.facebook.com/otosaigon/posts/nhi%E1%BB%81u-anh-em-v%E1%BA%ABn-ng%E1%BA%A1i-m%C3%A1y-15-c%E1%BB%A7a-veloz-y%E1%BA%BFu-nh%C6%B0ng-th%E1%BB%B1c-t%E1%BA%BF-s%E1%BB%AD-d%E1%BB%A5ng-l%E1%BA%A1i-mang-%C4%91%E1%BA%BFn-c%C3%A1/981843600844899?locale=en_US,https://www.facebook.com/otosaigon/posts/nhi%E1%BB%81u-anh-em-v%E1%BA%ABn-ng%E1%BA%A1i-m%C3%A1y-15-c%E1%BB%A7a-veloz-y%E1%BA%BFu-nh%C6%B0ng-th%E1%BB%B1c-t%E1%BA%BF-s%E1%BB%AD-d%E1%BB%A5ng-l%E1%BA%A1i-mang-%C4%91%E1%BA%BFn-c%C3%A1/981843600844899?locale=en_US
Mình hỏi chút xe mình kết nối xong đi mãi cũng k hiển thị bị sao b nhỉ,TRUNG TÍNH,NEU,0.8347,https://www.facebook.com/oxuanthao.445149/videos/-k%E1%BA%BFt-n%E1%BB%91i-c%E1%BA%A3m-bi%E1%BA%BFn-%C3%A1p-su%E1%BA%A5t-l%E1%BB%91p-mazda-th%C3%A0nh-c%C3%B4ng-r%E1%BB%93i-m%C3%A0-v%E1%BA%ABn-kh%C3%B4ng-hi%E1%BB%87n-th%C3%B4ng-s%E1%BB%91-%C4%91%E1%BB%AB/1357517819054547?locale=en_US,https://www.facebook.com/oxuanthao.445149/videos/-k%E1%BA%BFt-n%E1%BB%91i-c%E1%BA%A3m-bi%E1%BA%BFn-%C3%A1p-su%E1%BA%A5t-l%E1%BB%91p-mazda-th%C3%A0nh-c%C3%B4ng-r%E1%BB%93i-m%C3%A0-v%E1%BA%ABn-kh%C3%B4ng-hi%E1%BB%87n-th%C3%B4ng-s%E1%BB%91-%C4%91%E1%BB%AB/1357517819054547?locale=en_US
Sửa ntn có hết nhiều tiền k shop,TRUNG TÍNH,NEU,0.7937,https://www.facebook.com/chuyengiapin/videos/s%E1%BB%ADa-pin-xe-vinfast-vf3-ti%E1%BA%BFt-ki%E1%BB%87m-60-tri%E1%BB%87u-cho-ch%E1%BB%A7-xe-vinfast-vf3-b%E1%BB%8B-c%C3%A0-g%E1%BA%A7m-h%C6%B0-pi/1705280247134991?locale=en_US,https://www.facebook.com/chuyengiapin/videos/s%E1%BB%ADa-pin-xe-vinfast-vf3-ti%E1%BA%BFt-ki%E1%BB%87m-60-tri%E1%BB%87u-cho-ch%E1%BB%A7-xe-vinfast-vf3-b%E1%BB%8B-c%C3%A0-g%E1%BA%A7m-h%C6%B0-pi/1705280247134991?locale=en_US
Otofun,TRUNG TÍNH,NEU,0.8231,https://www.facebook.com/groups/2732285143757175/posts/4549623462023325?locale=en_US,https://www.facebook.com/groups/2732285143757175/posts/4549623462023325?locale=en_US
Ý e cũng vậy á. Gần 2 tháng rồi,TRUNG TÍNH,NEU,0.893,https://www.facebook.com/groups/1167278443782686/posts/2437795673397617?locale=en_US,https://www.facebook.com/groups/1167278443782686/posts/2437795673397617?locale=en_US
Chạy 3850km chưa bị lỗi gì cả! Bác k phải phờ lo,TÍCH CỰC,POS,0.8558,https://www.facebook.com/groups/vf3clubvn369/posts/4035731653325428?locale=en_US,https://www.facebook.com/groups/vf3clubvn369/posts/4035731653325428?locale=en_US
"Máu trải nghiệm thì X7,  MG ZS,  an toàn lâu dài đa dụng gia đình thì XL7,  Xpander,  thời trang trẻ trung thì Seltos.",TÍCH CỰC,POS,0.7774,https://www.facebook.com/groups/aemexe/posts/2195590480595876?locale=en_US,https://www.facebook.com/groups/aemexe/posts/2195590480595876?locale=en_US
"Nếu nhu cầu đi lại nhẹ nhàng thì nên nhé, ở tp đường bằng phẳng gầm thấp tiết kiệm hơn 100tr không ít. Và chi phí vận hành thi city sẽ thấp hơn. Nhà e 4 ng mua bản rs full option chạy 2 năm 6,5v chỉ có bảo dưỡng đều với đổ xăng, chả có vấn đề gì, bắc nam chạy ầm ầm.",TIÊU CỰC,NEG,0.9602,https://www.facebook.com/groups/gearupvn/posts/1525943658970763?locale=en_US,https://www.facebook.com/groups/gearupvn/posts/1525943658970763?locale=en_US
M cũng. Để ngoài 100% này,TRUNG TÍNH,NEU,0.8873,https://www.facebook.com/groups/1023069638660550/posts/1483913302576179?locale=en_US,https://www.facebook.com/groups/1023069638660550/posts/1483913302576179?locale=en_US
"City chạy lâu dài thì bản L là đủ tính năng, máy móc giống RS, bác tiết kiệm được khoản chênh để lo bảo dưỡng và xăng xe sau này.",TRUNG TÍNH,NEU,0.8316,https://www.facebook.com/groups/431401395145676/posts/1291814205771053?locale=en_US,https://www.facebook.com/groups/431401395145676/posts/1291814205771053?locale=en_US
Bỏ hãng đi bác. Xe e chạy được 5v4 toàn ra gara ngoài. Nhớt.lọc nhớt. Lọc gió. Vệ sinh 4 má phanh. Xong. Chứ vào hãng nó vẽ ra khiếp lắm,TIÊU CỰC,NEG,0.9869,https://www.facebook.com/groups/xpandervietnamclub/posts/4093325190889857?locale=en_US,https://www.facebook.com/groups/xpandervietnamclub/posts/4093325190889857?locale=en_US
Xin giá lăn bánh ạ,TRUNG TÍNH,NEU,0.6849,https://www.facebook.com/kiadaklak/videos/tr%E1%BA%A3-tr%C6%B0%E1%BB%9Bc-ch%E1%BB%89-20-nh%E1%BA%ADn-xe-ngay/683974181102895?locale=en_US,https://www.facebook.com/kiadaklak/videos/tr%E1%BA%A3-tr%C6%B0%E1%BB%9Bc-ch%E1%BB%89-20-nh%E1%BA%ADn-xe-ngay/683974181102895?locale=en_US
"Mới lấy bằng thì thuê chạy đi bác, sau 5 năm sẽ tự biết mình cần mua xe gì.
Ko thì mua 1 con xe cũ, sau 5 năm thì lại trùm về nghe tiếng xe đoán bệnh và sửa xe 😅.
Em thuê xe 5 năm, mua xe cũ chạy 5 năm, giờ làm con VF3 dạo phố còn đi xa thì xe đò cho phẻ 😂😂😂.

Lưu ý là em hem dám chạy VF3 ra khỏi Tp HCM nghenn.",TÍCH CỰC,POS,0.4582,https://www.facebook.com/groups/1023069638660550/posts/1273045136996331?locale=en_US,https://www.facebook.com/groups/1023069638660550/posts/1273045136996331?locale=en_US
"Ra chạy thử từng chiếc tự cảm nhận r mua,chứ xe nào cũng là xe giá rẻ chứ k lẽ giờ e đang chạy xp khen xp nó đúng đối vs e còn cảm nhận mỗi ng mỗi khác",TÍCH CỰC,POS,0.7152,https://www.facebook.com/groups/xpandervietnamclub/posts/3657440181145029?locale=en_US,https://www.facebook.com/groups/xpandervietnamclub/posts/3657440181145029?locale=en_US
Bản tiêu chuẩn của Huyndai với Honda nó khác nhau lắm quan trọng thích con nào không,TRUNG TÍNH,NEU,0.9109,https://www.facebook.com/groups/431401395145676/posts/1155941886024953?locale=en_US,https://www.facebook.com/groups/431401395145676/posts/1155941886024953?locale=en_US
E học thầy ko đấy tận tâm như này đâu,TÍCH CỰC,POS,0.9074,https://www.facebook.com/hoclaixebinhduong/videos/b%C3%A0i-t%C4%83ng-s%E1%BB%91-t%C4%83ng-t%E1%BB%91c-%C4%91%E1%BB%99-v%C3%A0i-l%E1%BB%9Di-chia-s%E1%BA%BD-gvhd-vothehung/1204016994166443?locale=en_US,https://www.facebook.com/hoclaixebinhduong/videos/b%C3%A0i-t%C4%83ng-s%E1%BB%91-t%C4%83ng-t%E1%BB%91c-%C4%91%E1%BB%99-v%C3%A0i-l%E1%BB%9Di-chia-s%E1%BA%BD-gvhd-vothehung/1204016994166443?locale=en_US
"2024 phân vân mua xe hay bds. Vì cũng ngâm cứu thì nó là đáy của bds rồi. Sau nhớ một câu nói “Bạn chỉ lái được xe ra đường chứ không lái được miếng đất ra đường” nên tôi mạnh dạn mua. Tới giờ cũng khá happy. Mua xe xong tôi nghỉ việc, giảm thu nhập nhưng đổi lại đi du lịch mấy chuyến, chở con đi học hàng ngày khỏi mưa nắng, tháng nào cũng 2,3 chuyến đi chơi (điều rất ít khi còn đi xe máy), vân vân và mây mây",TÍCH CỰC,POS,0.8714,https://www.facebook.com/groups/gearupvn/posts/1458112349087228?locale=en_US,https://www.facebook.com/groups/gearupvn/posts/1458112349087228?locale=en_US
"Em đang đi eco, khuyên thật bác nên lấy plus",TIÊU CỰC,NEG,0.5827,https://www.facebook.com/groups/vinfastvf7vn/posts/2126061537935799?locale=en_US,https://www.facebook.com/groups/vinfastvf7vn/posts/2126061537935799?locale=en_US
Nếu thuê pin mà sau lại có nhu cầu mua vẫn được đúng không ah ?,TRUNG TÍNH,NEU,0.816,https://www.facebook.com/groups/vf3clubvn369/posts/3994173760814551?locale=en_US,https://www.facebook.com/groups/vf3clubvn369/posts/3994173760814551?locale=en_US
Xin giá lăn bánh Vios G,TRUNG TÍNH,NEU,0.7981,https://www.facebook.com/ToyotaHaNamOfficial/videos/-toyota-vios-xe-qu%E1%BB%91c-d%C3%A2n-c%E1%BB%A7a-ng%C6%B0%E1%BB%9Di-vi%E1%BB%87t-b%E1%BB%81n-b%E1%BB%89-qua-n%C4%83m-th%C3%A1ngc%C3%B3-nh%E1%BB%AFng-m%E1%BA%ABu-xe-kh%C3%B4n/4346420132168314?locale=en_US,https://www.facebook.com/ToyotaHaNamOfficial/videos/-toyota-vios-xe-qu%E1%BB%91c-d%C3%A2n-c%E1%BB%A7a-ng%C6%B0%E1%BB%9Di-vi%E1%BB%87t-b%E1%BB%81n-b%E1%BB%89-qua-n%C4%83m-th%C3%A1ngc%C3%B3-nh%E1%BB%AFng-m%E1%BA%ABu-xe-kh%C3%B4n/4346420132168314?locale=en_US
"Thằng tài ben cố tình. Qua ngã tư xe to k quan sát, còi hơi làm học  sinh giật mình nhưng học sinh chủ động ngã để không đâm thẳng vào xe ben. Xem thấy xe ben trước và chạm phanh gần như dừng rồi lúc va chạm học sinh còn sát bánh trước, học sinh cố thăng bằng nhưng k kịp. Tài không phanh rứt khoát nên xe chớn lăn bánh sau đè lên.",TRUNG TÍNH,NEU,0.5009,https://www.facebook.com/groups/2520870914717930/posts/3600502670088077?locale=en_US,https://www.facebook.com/groups/2520870914717930/posts/3600502670088077?locale=en_US
Combo cả bộ giá bn ạ,TÍCH CỰC,POS,0.9471,https://www.facebook.com/NiceCarVietNam/videos/c%E1%BA%ADn-n%C3%A9t-m%E1%BA%ABu-s%C3%A0n-v%C3%A2n-g%E1%BB%97-teck-%C4%91%E1%BA%BF-nh%C3%B4m-cho-kia-carnival-t%C3%A1c-ph%E1%BA%A9m-ch%E1%BB%89nh-chu-v%C3%A0-t%C3%A2m-h/2938666659672451?locale=en_US,https://www.facebook.com/NiceCarVietNam/videos/c%E1%BA%ADn-n%C3%A9t-m%E1%BA%ABu-s%C3%A0n-v%C3%A2n-g%E1%BB%97-teck-%C4%91%E1%BA%BF-nh%C3%B4m-cho-kia-carnival-t%C3%A1c-ph%E1%BA%A9m-ch%E1%BB%89nh-chu-v%C3%A0-t%C3%A2m-h/2938666659672451?locale=en_US
Bán lẹ mua plus kkk,TRUNG TÍNH,NEU,0.8984,https://www.facebook.com/groups/vinfastvf6vietnam/posts/440341849064475?locale=en_US,https://www.facebook.com/groups/vinfastvf6vietnam/posts/440341849064475?locale=en_US
"Cố được tí thì mua Accord bác ạ, còn ko thì City Rs cũng hết ý. Ông anh vừa mua con City Rs này lăn bánh 630, cũng đã cầm lái vài vòng, so với con Civic mình đang đi thì thấy cũng ổn, tay lái nhẹ, xe lướt, tiếng ồn ít, khá rộng rãi. Quan trọng là nhìn dáng nó rất thời thượng, đi 5 10 năm nữa vẫn đẹp dáng.",TÍCH CỰC,POS,0.9926,https://www.facebook.com/groups/gearupvn/posts/517241933174279?locale=en_US,https://www.facebook.com/groups/gearupvn/posts/517241933174279?locale=en_US
"Xe mình đời 22 chạy 50-60, chạy cao tốc 80 đâu có rung,",TRUNG TÍNH,NEU,0.899,https://www.facebook.com/otochutin/videos/%C4%91%C3%A1nh-gi%C3%A1-v%E1%BB%81-xe-xpander/26158748123828316?locale=en_US,https://www.facebook.com/otochutin/videos/%C4%91%C3%A1nh-gi%C3%A1-v%E1%BB%81-xe-xpander/26158748123828316?locale=en_US
Cty có mua 7s luxury e thấy gia đình 5-7 người bao gồm lái xe đi rộng thoải mái ạ,TÍCH CỰC,POS,0.8251,https://www.facebook.com/groups/1739948139826177/posts/2293093734511612?locale=en_US,https://www.facebook.com/groups/1739948139826177/posts/2293093734511612?locale=en_US
Đổ đèo đi hộp số có cấp vẫn hơn,TRUNG TÍNH,NEU,0.8968,https://www.facebook.com/groups/gearupvn/posts/1283880833177048?locale=en_US,https://www.facebook.com/groups/gearupvn/posts/1283880833177048?locale=en_US
Đi như hạch,TIÊU CỰC,NEG,0.9866,https://www.facebook.com/groups/gearupvn/posts/1470854027813060?locale=en_US,https://www.facebook.com/groups/gearupvn/posts/1470854027813060?locale=en_US
"• VinFast VF8 là mẫu xe điện tiên phong của hãng xe VinFast, có thiết kế đẹp mắt và hiện đại.

• Tuy nhiên, một số chi tiết ngoại thất của xe chưa được lắp ráp hoàn hảo, có khe hở lớn và vênh.

• Nội thất xe tối giản và sạch sẽ, nhưng vẫn còn một số nhược điểm như chi tiết nhựa có bavia, chưa đạt được sự yên tĩnh cần thiết, cánh cửa dày và nặng, ghế da tương đối cứng.

• Về vận hành, xe điện nói chung và VF8 nói riêng còn nhiều bất cập như sự ổn định chưa cao, thường xuyên báo lỗi ảo, hầu hết các thao tác điều khiển đều được tích hợp trên màn hình gây mất tập trung khi lái xe, xe khá nặng.

• Lốp xe điện dễ nứt, vỡ do bơm non và gia tốc lớn.

• Pin xe đắt, dễ hư hỏng nhưng nhiều hãng bảo hiểm từ chối chi trả nếu không có bộ phận khác hư hỏng đi kèm.

• Động cơ xe VF8 đã phải thay 2 lần, mất nhiều thời gian và ảnh hưởng đến công việc.

• Thói quen sạc điện có thể gây rắc rối, nhất là khi các lot sạc thường bị kín.

• Xe điện chưa hoàn hảo và không dành cho những người yêu sự ổn định và có định kiến với những bất thường.

• Anh em có ý kiến gì về chiếc xe VF8 nhất là với bản tiên phong xin hãy đóng góp.",TIÊU CỰC,NEG,0.4719,https://www.facebook.com/groups/gearupvn/posts/1069631337935333?locale=en_US,https://www.facebook.com/groups/gearupvn/posts/1069631337935333?locale=en_US
-*-*-*-*,TIÊU CỰC,NEG,0.5778,https://www.facebook.com/groups/330036855098294/posts/1576577390444228?locale=en_US,https://www.facebook.com/groups/330036855098294/posts/1576577390444228?locale=en_US
"Vf3 cọc tiên phong ,bài học còn nằm đó ,hợp lý thì mua xài ,nhưng vin hay cho tiên phong đi từ bất ngờ này sang bất ngờ khác",TIÊU CỰC,NEG,0.9776,https://www.facebook.com/groups/735017323524263/posts/2521403124885665?locale=en_US,https://www.facebook.com/groups/735017323524263/posts/2521403124885665?locale=en_US
"Lấy bản full của Huyndai Creta đi bạn . Tôi đi xe này được hơn 2 năm , rất ưng ý .",TÍCH CỰC,POS,0.9917,https://www.facebook.com/groups/otoplusvn/posts/25673521042309853?locale=en_US,https://www.facebook.com/groups/otoplusvn/posts/25673521042309853?locale=en_US
Qtam ib em có xe đẹp 0972.757.915,TÍCH CỰC,POS,0.7357,https://web.facebook.com/groups/SONETClubVN/posts/1763105698000637?locale=en_US&_rdc=1&_rdr#,https://web.facebook.com/groups/SONETClubVN/posts/1763105698000637?locale=en_US&_rdc=1&_rdr#
"Chạy ngắn thôi. Thay xe ôm, chở 1,2 người. Mình thỉnh thoảng vẫn làm 2,3 cuốc 1 tuần",TIÊU CỰC,NEG,0.9767,https://www.facebook.com/groups/1023069638660550/posts/1451072445860265?locale=en_US,https://www.facebook.com/groups/1023069638660550/posts/1451072445860265?locale=en_US
"Nhích thêm tí lấy Viloran bản cao luôn bác ơi, cần thông tin ib em hỗ trợ tận giường nhé",TÍCH CỰC,POS,0.9909,https://www.facebook.com/groups/gearupvn/posts/1386510452914085?locale=en_US,https://www.facebook.com/groups/gearupvn/posts/1386510452914085?locale=en_US
"Cái hết Lộc cộc thì 10.3 cũng hết rồi xe mình đi được nửa tháng thấy quá ổn, có mỗi lỗi đi hơi bị giật và EQ ko lưu",TÍCH CỰC,POS,0.8953,https://www.facebook.com/groups/vinfastvf5plus3mien/posts/1239503200654410?locale=en_US,https://www.facebook.com/groups/vinfastvf5plus3mien/posts/1239503200654410?locale=en_US
Nếu giá này mạn phép tư vấn VF6s đảm bảo không có gì chê,TÍCH CỰC,POS,0.9924,https://www.facebook.com/groups/gearupvn/posts/1233102618254870?locale=en_US,https://www.facebook.com/groups/gearupvn/posts/1233102618254870?locale=en_US
Mình cũng vừa bị xe bị lỗi phần phanh điện tử đang đi xe dừng giữa đường luôn không làm gì được không tắt máy được không duy chuyển được như máy tính bị treo. Cực kỳ gây nguy hiểm cho người trên xe nguy hiểm đến tính mạng luôn 1 hãng xe mà đưa sản phẩm như vậy ra thị trường quá là coi thường mạng sống người tiêu dùng,TIÊU CỰC,NEG,0.9857,https://www.facebook.com/groups/1023069638660550/posts/1138502010450645?locale=en_US,https://www.facebook.com/groups/1023069638660550/posts/1138502010450645?locale=en_US
Cụ lên bộ guốc mới 🤭,TRUNG TÍNH,NEU,0.6334,https://www.facebook.com/groups/gearupvn/posts/1428885152009948?locale=en_US,https://www.facebook.com/groups/gearupvn/posts/1428885152009948?locale=en_US
"Mua ghế thường rồi đi độ ghế nhiều tính năng hơn. Ghế vip zin xe nó k tự động hoá nhiều, cơ bản thôi. Đọt mình cũng mua ghế thường về rồi nâng cấp ghế, da, trần, đèn khoảng 150 củ thấy ổn. Còn muốn xe zin k độ thì lấy ghế vip zin xe luôn.",TÍCH CỰC,POS,0.8667,https://www.facebook.com/groups/1739948139826177/posts/2293093734511612?locale=en_US,https://www.facebook.com/groups/1739948139826177/posts/2293093734511612?locale=en_US
1 vote cho sportage.,TRUNG TÍNH,NEU,0.8483,https://www.facebook.com/groups/gearupvn/posts/1587568102808318?locale=en_US,https://www.facebook.com/groups/gearupvn/posts/1587568102808318?locale=en_US
Chuẩn mình đã mua đc hơn nắm rồi rất uy tín,TÍCH CỰC,POS,0.9925,https://www.facebook.com/thanhphatauto.net/posts/nh%E1%BB%AFng-%C4%91i%E1%BB%81u-c%E1%BA%A7n-bi%E1%BA%BFt-tr%C6%B0%E1%BB%9Bc-khi-mua-vietmap-live-2026vietmap-live-%C4%91ang-l%C3%A0-l%E1%BB%B1a-ch%E1%BB%8Dn/1521124263368713?locale=en_US,https://www.facebook.com/thanhphatauto.net/posts/nh%E1%BB%AFng-%C4%91i%E1%BB%81u-c%E1%BA%A7n-bi%E1%BA%BFt-tr%C6%B0%E1%BB%9Bc-khi-mua-vietmap-live-2026vietmap-live-%C4%91ang-l%C3%A0-l%E1%BB%B1a-ch%E1%BB%8Dn/1521124263368713?locale=en_US
Xpander cho xin mẫu,TRUNG TÍNH,NEU,0.8979,https://www.facebook.com/NiceCarVietNam/videos/c%E1%BA%ADn-n%C3%A9t-m%E1%BA%ABu-s%C3%A0n-v%C3%A2n-g%E1%BB%97-teck-%C4%91%E1%BA%BF-nh%C3%B4m-cho-kia-carnival-t%C3%A1c-ph%E1%BA%A9m-ch%E1%BB%89nh-chu-v%C3%A0-t%C3%A2m-h/2938666659672451?locale=en_US,https://www.facebook.com/NiceCarVietNam/videos/c%E1%BA%ADn-n%C3%A9t-m%E1%BA%ABu-s%C3%A0n-v%C3%A2n-g%E1%BB%97-teck-%C4%91%E1%BA%BF-nh%C3%B4m-cho-kia-carnival-t%C3%A1c-ph%E1%BA%A9m-ch%E1%BB%89nh-chu-v%C3%A0-t%C3%A2m-h/2938666659672451?locale=en_US
Đưa 2tr r báo c.an thế là xong,TIÊU CỰC,NEG,0.9858,https://www.facebook.com/groups/2732285143757175/posts/4651153335203670?locale=en_US,https://www.facebook.com/groups/2732285143757175/posts/4651153335203670?locale=en_US
Hiện đang ở Hn rồi hử b,TRUNG TÍNH,NEU,0.897,https://www.facebook.com/groups/1023069638660550/posts/1285152575785587?locale=en_US,https://www.facebook.com/groups/1023069638660550/posts/1285152575785587?locale=en_US
Mua 5th đi phải mua 4 bộ gối và đêm lưng . cảm thấy xe thô k sắc cạnh như xe xăng 🤧,TIÊU CỰC,NEG,0.7332,https://www.facebook.com/groups/vinfastvf7vn/posts/2194386074436678?locale=en_US,https://www.facebook.com/groups/vinfastvf7vn/posts/2194386074436678?locale=en_US
620 đủ mghs chưa nhỉ? Dạo này thấy MG giảm giá sâu toàn tư vấn MG riết bị bno gọi là sale MG luôn mà.,TIÊU CỰC,NEG,0.9859,https://www.facebook.com/groups/431401395145676/posts/1056537172632092?locale=en_US,https://www.facebook.com/groups/431401395145676/posts/1056537172632092?locale=en_US
Bị ù hốc lốp lên váng đầu sếp ạ,TIÊU CỰC,NEG,0.9868,https://www.facebook.com/trinh.lehung.autodaily/videos/k%C3%ADnh-2-l%E1%BB%9Bp-vinfast-vf9-%C3%AAm-th%E1%BA%ADt-kh%C3%B4ng/1746042469978424?locale=en_US,https://www.facebook.com/trinh.lehung.autodaily/videos/k%C3%ADnh-2-l%E1%BB%9Bp-vinfast-vf9-%C3%AAm-th%E1%BA%ADt-kh%C3%B4ng/1746042469978424?locale=en_US
giá tầm 6xx đẹp,TÍCH CỰC,POS,0.4934,https://www.facebook.com/groups/aemexe/posts/3363549633799949?locale=en_US,https://www.facebook.com/groups/aemexe/posts/3363549633799949?locale=en_US
Quá là ghê đấy a Vượng,TIÊU CỰC,NEG,0.9879,https://www.facebook.com/groups/vinfastvf9/posts/1446823722794857?locale=en_US,https://www.facebook.com/groups/vinfastvf9/posts/1446823722794857?locale=en_US
Em hỏi xíu bản v chạy hà giang có ổn k các bác ?,TRUNG TÍNH,NEU,0.837,https://www.facebook.com/groups/3408650809229540/posts/25807990268868941?locale=en_US,https://www.facebook.com/groups/3408650809229540/posts/25807990268868941?locale=en_US
Xe mình đời 2019 mới khởi động nó cũng kêu to lắm mà chưa biết bệnh gì ???,TRUNG TÍNH,NEU,0.8273,https://www.facebook.com/hungmolet88/videos/l%E1%BB%97i-th%C6%B0%E1%BB%9Dng-g%E1%BA%B7p-tr%C3%AAn-c%C3%A1c-d%C3%B2ng-xe-toyota-vios/721565154088052?locale=en_US,https://www.facebook.com/hungmolet88/videos/l%E1%BB%97i-th%C6%B0%E1%BB%9Dng-g%E1%BA%B7p-tr%C3%AAn-c%C3%A1c-d%C3%B2ng-xe-toyota-vios/721565154088052?locale=en_US
